projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,source_programme
101135577,CEDAR,999991334,BE0419052173,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,false,HES,OUDE MARKT 13,3000,LEUVEN,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101135577,2025-12-18 12:06:55,1905910,25,participant,411250.0,411250.0,411250.0,false,,HORIZON
101135577,CEDAR,999702371,LU16853659,NETCOMPANY S.A.,,false,PRC,RUE NICOLAS BOVE 2B,1253,Luxembourg,LU,LU000,"49.604838900000004,6.086305835563419",http://www.intrasoft-intl.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999702371/101135577,2025-12-18 12:06:55,1916280,16,participant,400000.0,400000.0,400000.0,false,,HORIZON
101135577,CEDAR,972113922,SI42119022,SPLOSNA BOLNISNICA CELJE,SBC,false,REC,OBLAKOVA ULICA 5,3000,Celje,SI,SI034,"46.234618499999996,15.262574696343444",https://www.sb-celje.si,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/972113922/101135577,2025-12-18 12:06:55,2171587,22,participant,130750.0,130750.0,130750.0,false,,HORIZON
101135577,CEDAR,889771689,SI65299728,SNEP D.O.O.,Snep d.o.o.,true,PRC,PROSENISKO 99,3230,SENTJUR,SI,SI034,"46.2375822,15.3363706",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/889771689/101135577,2025-12-18 12:06:55,1978120,9,participant,298750.0,298750.0,298750.0,false,,HORIZON
101135577,CEDAR,999974844,ESQ2818015F,UNIVERSIDAD POLITECNICA DE MADRID,UPM,false,HES,CALLE RAMIRO DE MAEZTU 7 EDIFICIO RECTORADO,28040,MADRID,ES,ES300,"40.4167047,-3.7035824",http://www.upm.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999974844/101135577,2025-12-18 12:06:55,1905672,14,participant,600000.0,600000.0,600000.0,false,,HORIZON
101135577,CEDAR,881280600,,TRANSPARENCY INTERNATIONAL DEUTSCHLAND EV,,false,OTH,ALTE SCHOENHAUSER STRASSE 44,10119,BERLIN,DE,DE300,"52.5264239,13.4077426",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/881280600/101135577,2025-12-18 12:06:55,1984770,24,participant,156250.0,156250.0,156250.0,false,,HORIZON
101135577,CEDAR,948058213,NL814688081B01,ARTHUR'S LEGAL BV,ARTHUR'S LEGAL,true,PRC,EMMALAAN 21,1075 AT,Amsterdam,NL,NL32B,"52.3535875,4.8635088",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/948058213/101135577,2025-12-18 12:06:55,2544889,26,participant,360625.0,360625.0,360625.0,false,,HORIZON
101147267,WILSON,893995651,LT100008581015,GND ADVISORY,GND,true,PRC,TAIKOS AV. 141,LT-51132,Kaunas,LT,LT022,"54.8982139,23.9044817",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/893995651/101147267,2025-10-20 17:38:03,1970032,11,thirdParty,0.0,112500.0,0.0,false,,HORIZON
101147267,WILSON,985920320,ESS0800471E,CONSORCIO MAR PARC DE SALUT DE BARCELONA,HMRIB-CERCA,false,HES,PASEO MARITIM 25-29,08003,Barcelona,ES,ES511,"41.3828939,2.1774322",http://www.imim.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/985920320/101147267,2025-10-20 17:38:03,1937596,9,participant,192500.0,192500.0,0.0,false,,HORIZON
101147267,WILSON,999516907,ESG50556091,FUNDACION CIRCE CENTRO DE INVESTIGACION DE RECURSOS Y CONSUMOS ENERGETICOS,CIRCE,false,REC,"PARQUE EMPRESARIAL DINAMIZA, AVDA. DE RANILLAS, 3D",50018,ZARAGOZA,ES,ES243,"41.6521342,-0.8809427",http://www.fcirce.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999516907/101147267,2025-10-20 17:38:03,1915743,1,coordinator,845625.0,845625.0,0.0,false,,HORIZON
101147267,WILSON,891355796,TR4651129284,INTRACT INOVASYON DANISMANLIK LIMITED SIRKETI,,true,PRC,BARBAROS MAH BEGONYA SOK NIDAKULE ATASEHIR BATI NO 1 IC KAPI NO.2 ATASEHIR,34746,Istanbul,TR,TR100,"41.1130783,29.008671206401882",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/891355796/101147267,2025-10-20 17:38:03,1973614,12,participant,199200.0,199200.0,0.0,false,,HORIZON
101147267,WILSON,896840467,LT100015429311,GND TECHNOLOGY,GND,true,PRC,TAIKOS PR 141,51132,KAUNAS,LT,LT022,"54.9194187,24.001837668980208",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/896840467/101147267,2025-10-20 17:38:03,1974808,11,participant,165750.0,53250.0,0.0,false,,HORIZON
101147267,WILSON,916015718,ESB61500682,PINEARQ SLP,PINEARQ,true,PRC,CALLE MARE DE DEU DE LA SALUT 40,08024,BARCELONA,ES,ES511,"41.6121331,2.652439",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/916015718/101147267,2025-10-20 17:38:03,1987582,6,participant,126675.0,126675.0,0.0,false,,HORIZON
101147267,WILSON,919489191,,INTERNATIONAL DATA SPACES EV,INTERNATIONAL DATA SPACES ASSOCIATION IDSA,false,REC,EMIL FIGGE STRASSE 80,44227,DORTMUND,DE,DEA52,"52.5205974,13.401979511988369",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919489191/101147267,2025-10-20 17:38:03,3099713,10,participant,221250.0,221250.0,0.0,false,,HORIZON
101147267,WILSON,880878632,IT06340981007,AGENZIA DEL DEMANIO,,false,PUB,VIA BARBERINI 18,00187,ROMA,IT,ITI43,"43.8622276,12.1995092",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/880878632/101147267,2025-10-20 17:38:03,1987586,8,participant,188375.0,188375.0,0.0,false,,HORIZON
101147267,WILSON,999985417,GB499672470,UNIVERSITY OF NEWCASTLE UPON TYNE,UNEW,false,HES,KINGS GATE,NE1 7RU,Newcastle Upon Tyne,UK,UKC22,"54.9789969,-1.61365757980975",http://www.ncl.ac.uk/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999985417/101147267,2025-10-20 17:38:03,1906132,15,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101147267,WILSON,999951467,IT03476550102,RINA CONSULTING SPA,RINA-C,false,PRC,VIA CECCHI 6,16129,GENOVA,IT,ITC33,"44.3975723,8.9565548",http://www.dappolonia.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999951467/101147267,2025-10-20 17:38:03,1905780,4,participant,525037.88,525037.88,0.0,false,,HORIZON
101147267,WILSON,901398691,EL801143176,QUE TECHNOLOGIES KEFALAIOUCHIKI ETAIREIA,QUE,true,PRC,GRAMMOY & KIFISSIAS AVE 119,151 24,MAROUSI ATTIKIS,EL,EL301,"38.017772050000005,23.754216180740872",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/901398691/101147267,2025-10-20 17:38:03,1960650,5,participant,252735.84,252735.84,0.0,false,,HORIZON
101147267,WILSON,999580151,FR70775688229,CENTRE SCIENTIFIQUE ET TECHNIQUE DU BATIMENT,CSTB,false,REC,AVENUE JEAN JAURES 84,77420,CHAMPS SUR MARNE,FR,FR102,"48.8553234,2.5932229",http://www.cstb.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999580151/101147267,2025-10-20 17:38:03,1910638,2,participant,463750.0,463750.0,0.0,false,,HORIZON
101147267,WILSON,999977269,NL001956218B01,TECHNISCHE UNIVERSITEIT EINDHOVEN,TU/e,false,HES,GROENE LOPER 3,5612 AE,Eindhoven,NL,NL414,"51.4468773,5.49042495025742",http://www.tue.nl/en,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999977269/101147267,2025-10-20 17:38:03,1905865,3,participant,711603.75,711603.75,0.0,false,,HORIZON
101147267,WILSON,881300679,DE301900716,WATTX GMBH,,false,PRC,ZIONSKIRCHSTRASSE 73A,10119,BERLIN,DE,DE300,"52.5329421,13.409693298515265",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/881300679/101147267,2025-10-20 17:38:03,1987583,7,participant,190875.0,190875.0,0.0,false,,HORIZON
101147267,WILSON,998686781,CHE328508904MWST,FACHHOCHSCHULE ZENTRALSCHWEIZ - HOCHSCHULE LUZERN,LUCERNE UNIVERSITY OF APPLIED SCIENCES AND ARTS,false,HES,WERFTESTRASSE 4,6002,Luzern,CH,CH061,"47.0468457,8.3149094",https://www.hslu.ch,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998686781/101147267,2025-10-20 17:38:03,1923976,13,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101147267,WILSON,888266055,CHE114776923,St. Gallisch-Appenzellische Kraftwerke AG,St. Gallisch-Appenzellische Kraftwerke AG,false,PUB,Vadianstrasse 50,9001,Sankt Gallen,CH,CH055,"47.42076615,9.367749035084035",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888266055/101147267,2025-10-20 17:38:03,1976512,14,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101147267,WILSON,878696035,GB189153084,Broadoak Asset Management Ltd,Broadoak Asset Management Ltd,true,PRC,"The Core, Newcastle Helix, Bath Lane",NE4 5TF,Newcastle upon Tyne,UK,UKC22,"54.97237855,-1.6234287263802463",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/878696035/101147267,2025-10-20 17:38:03,1987581,16,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101103954,DISCO,890023986,ESB42815340,T-BOX DELIVERY & SOLUTIONS SL,T-BOX,false,PRC,CALLE VILLA DE MADRID 50POL IND FUENTE DEL JARR0,46988,PATERNA,ES,ES523,"39.5190443,-0.4671531",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/890023986/101103954,2025-11-03 16:44:04,1981480,30,participant,52850.0,52850.0,75500.0,false,,HORIZON
101103954,DISCO,999654744,DK30113721,REGION HOVEDSTADEN,REGIONH,false,PUB,KONGENS VAENGE 2,3400,Hillerod,DK,DK012,"55.9321242,12.3488916",https://www.regionh.dk/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999654744/101103954,2025-11-03 16:44:04,1909013,35,participant,178000.0,178000.0,178000.0,false,,HORIZON
101103954,DISCO,897076177,EL094360202,ACS TACHIDROMIKES IPIRESIES ANONYMIEMPORIKI ETAIREIA,ACS A.E.E,false,PRC,"PETROU RALLI 36-38, EGALEO",122 41,ATHINA,EL,EL303,"37.9839412,23.7283052",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/897076177/101103954,2025-11-03 16:44:04,1971910,42,participant,215600.0,215600.0,308000.0,false,,HORIZON
101103954,DISCO,953813514,ESG98406002,FUNDACION DE LA COMUNITAT VALENCIANA PARA LA PROMOCION ESTRATEGICA EL DESARROLLO Y LA INNOVACION URBANA,LAS NAVES,false,OTH,PLAZA AYUNTAMIENTO 1,46002,Valencia,ES,ES523,"39.4699014,-0.3759512",http://www.inndeavalencia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/953813514/101103954,2025-11-03 16:44:04,1912612,29,participant,80500.0,80500.0,80500.0,false,,HORIZON
101103954,DISCO,997819989,NL007833799B01,STICHTING BREDA UNIVERSITY OF APPLIED SCIENCES,Breda University of Applied Sciences,false,HES,MGR. HOPMANSSTRAAT 1,4817 JT,Breda,NL,NL411,"51.5895892,4.7736476",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997819989/101103954,2025-11-03 16:44:04,2421588,13,participant,266750.0,266750.0,266750.0,false,,HORIZON
101103954,DISCO,889328787,FI23307726,A TO B FINLAND OY,,false,PRC,LAKKISEPANTIE 11 C,00620,Helsinki,FI,FI1B1,"60.219055600000004,24.939066530966734",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/889328787/101103954,2025-11-03 16:44:04,1981484,45,participant,104475.0,104475.0,149250.0,false,,HORIZON
101103954,DISCO,969236417,ESP5030300G,AYUNTAMIENTO DE ZARAGOZA,,false,PUB,PLAZA DEL PILAR 18,50071,Zaragoza,ES,ES243,"41.6521342,-0.8809427",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/969236417/101103954,2025-11-03 16:44:04,2379943,31,participant,67375.0,67375.0,67375.0,false,,HORIZON
101103954,DISCO,998802502,EL099785242,ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS,CENTRE FOR RESEARCH AND TECHNOLOGY HELLAS CERTH,false,REC,CHARILAOU THERMI ROAD 6 KM,570 01,THERMI THESSALONIKI,EL,EL522,"40.5472188,23.0219745",https://www.certh.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998802502/101103954,2025-11-03 16:44:04,1907101,9,participant,312687.5,312687.5,0.0,false,,HORIZON
101103954,DISCO,999482666,DE198534371,RUPPRECHT CONSULT-FORSCHUNG & BERATUNG GMBH,RC,true,PRC,ERFTSTRASSE 15-17,50672,KOLN,DE,DEA23,"50.9513784,6.96346223614174",https://www.rupprecht-consult.eu,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999482666/101103954,2025-11-03 16:44:04,1919731,2,participant,247625.0,247625.0,353750.0,false,,HORIZON
101103954,DISCO,950479333,BE0881959533,BE-MOBILE,,false,PRC,KARDINAAL MERCIERLAAN 1A,9090,MELLE,BE,BE234,"51.01951845000001,3.768563476765342",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950479333/101103954,2025-11-03 16:44:04,1965193,21,participant,212187.5,212187.5,303125.0,false,,HORIZON
101103954,DISCO,997534324,FI21700292,FORUM VIRIUM HELSINKI OY,RADIO- JATELEVISIOTEKNIIKAN TUTKIMUS RTT,false,OTH,UNIONINKATU 24,00130,HELSINKI,FI,FI1B1,"60.1667936,24.9509152",https://www.forumvirium.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997534324/101103954,2025-11-03 16:44:04,1907337,33,participant,524250.0,524250.0,524250.0,false,,HORIZON
101103954,DISCO,903174082,ESB67336925,PNO INNOVATION SL,,false,PRC,CALLE GRAN DE GRACIA 1 PLANTA 2 PUERTA 3,08012,Barcelona,ES,ES511,"41.3881775,2.1902547625287534",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/903174082/101103954,2025-11-03 16:44:04,1958295,4,participant,102506.25,102506.25,0.0,false,,HORIZON
101103954,DISCO,951350587,DE241849394,KUHNE LOGISTICS UNIVERSITY GGMBH,KLU,false,HES,GROSSER GRASBROOK 17,20457,HAMBURG,DE,DE600,"53.5403548,9.994147",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951350587/101103954,2025-11-03 16:44:04,2697151,11,participant,146852.5,146852.5,0.0,false,,HORIZON
101103954,DISCO,934336302,ESG65497182,FUNDACIO CENTRE D'INNOVACIO I TECNOLOGIA DE LA UPC,CIT UPC,false,REC,C/ JORDI GIRONA 31,08034,Barcelona,ES,ES511,"41.3828939,2.1774322",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/934336302/101103954,2025-11-03 16:44:04,2384437,25,thirdParty,0.0,40875.0,0.0,false,,HORIZON
101103954,DISCO,890647696,CZ00063703,MESTSKA CAST PRAHA 6 / District Prague 6,,false,PUB,CS. ARMADY 601/23,160 00,PRAGUE 6,CZ,CZ010,"49.8167003,15.4749544",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/890647696/101103954,2025-11-03 16:44:04,1972662,37,participant,50437.5,50437.5,0.0,false,,HORIZON
101103954,DISCO,952530010,ESG99035040,FUNDACION ZARAGOZA CIUDAD DE CONOCIMIENTO,FUNDACION ZARAGOZA CONOCIMIENTO,false,REC,AVENIDA CIUDAD DE SORIA 8 EDIFICIO E2 PLANTA 6 DENTRO DEL ETOPIA,50003,Zaragoza,ES,ES243,"41.65169655,-0.7838859016744921",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952530010/101103954,2025-11-03 16:44:04,1971063,32,participant,83625.0,83625.0,83625.0,false,,HORIZON
101103954,DISCO,912145612,IT04854380260,NExT SRL,,false,PRC,VIALE DELL INDUSTRIA 19,35129,Padova,IT,ITH36,"45.6173798,11.6922093",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/912145612/101103954,2025-11-03 16:44:04,1981485,46,participant,79581.25,79581.25,0.0,false,,HORIZON
101103954,DISCO,999981149,BE0425260668,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,false,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101103954,2025-11-03 16:44:04,1905930,18,participant,351625.0,351625.0,351625.0,false,,HORIZON
101103954,DISCO,956368494,DE223021868,REGIONAL MANAGEMENT NORDHESSEN GMBH,,true,PRC,STANDEPLATZ 17,34117,KASSEL,DE,DE731,"51.314199349999996,9.48996670065562",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/956368494/101103954,2025-11-03 16:44:04,1967317,38,participant,47906.25,47906.25,0.0,false,,HORIZON
101103954,DISCO,919489191,,INTERNATIONAL DATA SPACES EV,INTERNATIONAL DATA SPACES ASSOCIATION IDSA,false,REC,EMIL FIGGE STRASSE 80,44227,DORTMUND,DE,DEA52,"52.5205974,13.401979511988369",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919489191/101103954,2025-11-03 16:44:04,3099713,5,participant,104687.5,104687.5,0.0,false,,HORIZON
101103954,DISCO,997628123,ESP0801900B,AJUNTAMENT DE BARCELONA,,false,PUB,PLAÇA DE SANT JAUME SN,08002,Barcelona,ES,ES511,"41.3825596,2.1771353",http://www.bcn.cat,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997628123/101103954,2025-11-03 16:44:04,1924029,26,participant,104250.0,104250.0,104250.0,false,,HORIZON
101103954,DISCO,949700908,IT00229080338,COMUNE DI PIACENZA,,false,PUB,PIAZZA CAVALLI 2,29121,Piacenza,IT,ITH51,"45.0520126,9.6927457",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/949700908/101103954,2025-11-03 16:44:04,1981481,36,participant,42236.25,42236.25,0.0,false,,HORIZON
101103954,DISCO,899082622,ESB88361340,CITYLOGIN IBERICA SL,,false,PRC,CALLE TAPICEROS 1 MODULO GH,28830,San Fernando de Henares,ES,ES300,"40.469279,-3.687871432678598",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/899082622/101103954,2025-11-03 16:44:04,1964957,24,participant,71225.0,71225.0,101750.0,false,,HORIZON
101103954,DISCO,999608960,ESG50985993,FUNDACION ZARAGOZA LOGISTICS CENTER,ZLC,false,HES,"AVENIDA RANILLAS 5 BLOQUE 5 PORTAL A, PLANTA BAJ",50018,ZARAGOZA,ES,ES243,"41.6521342,-0.8809427",http://www.zlc.edu.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999608960/101103954,2025-11-03 16:44:04,1913156,20,participant,109875.0,109875.0,109875.0,false,,HORIZON
101103954,DISCO,889075908,FI22244196,ROLAN OY,,true,PRC,TEKNOBULEVARDI 3-5,01530,Vantaa,FI,FI1B1,"60.3058011,24.9663902",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/889075908/101103954,2025-11-03 16:44:04,1981483,43,participant,165725.0,165725.0,236750.0,false,,HORIZON
101103954,DISCO,999928381,BE0460400701,POLIS,POLIS,true,OTH,RUE DU TRONE 98,1050,Bruxelles / Brussel,BE,BE100,"50.8370043,4.3704141",http://www.polis-online.org,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999928381/101103954,2025-11-03 16:44:04,1906717,14,participant,233250.0,233250.0,233250.0,false,,HORIZON
101103954,DISCO,918730651,ESB31506025,FM LOGISTIC IBERICA SL,,false,PRC,POLIGONO INDUSTRIAL ARAZURI-ORCOYEN CALLE E N 2-4,31170,ARAZURI,ES,ES220,"40.0028028,-4.003104",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/918730651/101103954,2025-11-03 16:44:04,1945943,6,participant,51537.5,51537.5,73625.0,false,,HORIZON
101103954,DISCO,959628470,BE0840574977,ALLIANCE FOR LOGISTICS INNOVATION THROUGH COLLABORATION IN EUROPE,ALICE,false,REC,AVENUE JACQUES BREL 38/0,1200,BRUXELLES,BE,BE100,"50.8465565,4.351697",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/959628470/101103954,2025-11-03 16:44:04,1947336,16,participant,224375.0,224375.0,224375.0,false,,HORIZON
101103954,DISCO,998945771,BE0207451227,STAD GENT,GENT,false,PUB,BOTERMARKT  1,9000,Gent,BE,BE234,"51.0545284,3.72527163617267",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998945771/101103954,2025-11-03 16:44:04,1923182,22,participant,115937.5,115937.5,0.0,false,,HORIZON
101103954,DISCO,966196437,ESG99299299,ASOCIACION LOGISTICA INNOVADORA DE ARAGON,ALIA,false,OTH,C/MARIA DE LUNA 11 NAVE 6 CAMPUS RIO EBRO,50018,ZARAGOZA,ES,ES243,"41.84004695,-1.1695090092447569",http://www.zlc.edu.es/default.aspx?info=000469,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/966196437/101103954,2025-11-03 16:44:04,2174518,44,participant,29662.5,29662.5,42375.0,false,,HORIZON
101103954,DISCO,999976202,ESQ0818003F,UNIVERSITAT POLITECNICA DE CATALUNYA,UPC,false,HES,CALLE JORDI GIRONA 31,08034,BARCELONA,ES,ES511,"41.3825596,2.1771353",http://www.upc.edu,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999976202/101103954,2025-11-03 16:44:04,1910033,25,participant,135250.0,94375.0,135250.0,false,,HORIZON
